"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_AHexCS","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7",0,0,0,"6.83736944444445","7.13736944444445","17284","","MSDIAL_ST 27:1;O;Hex;FA 12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;ZYKBJURXSSJNSZ-UHFFFAOYNA-N;C45H78O7","748.60858","369.3516","748.6086","6.83736944444445","7.13736944444445","17284"
"","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"12.3846930555556","12.6846930555556","818","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"12.3846930555556","12.6846930555556","818","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"12.3846930555556","12.6846930555556","818","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"12.3846930555556","12.6846930555556","818","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"12.3846930555556","12.6846930555556","818","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7","886.74943","369.3516","886.7495","12.3846930555556","12.6846930555556","818"
"","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.0936611111111","11.3936611111111","3151","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.0936611111111","11.3936611111111","3151","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.0936611111111","11.3936611111111","3151","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.0936611111111","11.3936611111111","3151","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.0936611111111","11.3936611111111","3151","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7","886.74943","369.3516","886.7495","11.0936611111111","11.3936611111111","3151"
"","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.2989545454545","11.5989545454545","9360","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.2989545454545","11.5989545454545","9360","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.2989545454545","11.5989545454545","9360","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.2989545454545","11.5989545454545","9360","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7",0,0,0,"11.2989545454545","11.5989545454545","9360","","MSDIAL_ST 27:1;O;Hex;FA 22:1;[M+NH4]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;OWEPGXIQRKLGHT-PFONDFGANA-N;C55H96O7","886.74943","369.3516","886.7495","11.2989545454545","11.5989545454545","9360"
"","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.8747236111111","12.1747236111111","2107","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.8747236111111","12.1747236111111","2107","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.8747236111111","12.1747236111111","2107","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.8747236111111","12.1747236111111","2107","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.8747236111111","12.1747236111111","2107","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7","884.73378","369.3516","884.7338","11.8747236111111","12.1747236111111","2107"
"","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"12.5407621212121","12.8407621212121","4568","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"12.5407621212121","12.8407621212121","4568","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"12.5407621212121","12.8407621212121","4568","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"12.5407621212121","12.8407621212121","4568","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"12.5407621212121","12.8407621212121","4568","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7","884.73378","369.3516","884.7338","12.5407621212121","12.8407621212121","4568"
"","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.0694138888889","11.3694138888889","8921","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.0694138888889","11.3694138888889","8921","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.0694138888889","11.3694138888889","8921","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.0694138888889","11.3694138888889","8921","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"11.0694138888889","11.3694138888889","8921","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7","884.73378","369.3516","884.7338","11.0694138888889","11.3694138888889","8921"
"","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.3556625","10.6556625","10106","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.3556625","10.6556625","10106","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.3556625","10.6556625","10106","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.3556625","10.6556625","10106","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.3556625","10.6556625","10106","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7","884.73378","369.3516","884.7338","10.3556625","10.6556625","10106"
"","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.4491236111111","10.7491236111111","15412","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.4491236111111","10.7491236111111","15412","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.4491236111111","10.7491236111111","15412","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.4491236111111","10.7491236111111","15412","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7",0,0,0,"10.4491236111111","10.7491236111111","15412","","MSDIAL_ST 27:1;O;Hex;FA 22:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;RUPNKWKJFAUQOI-HDXUUTQWNA-N;C55H94O7","884.73378","369.3516","884.7338","10.4491236111111","10.7491236111111","15412"
"","MSDIAL_ST 27:1;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;NYGZRACMHCXYBR-IHDWIWDKNA-N;C55H92O7",0,0,0,"11.29205","11.59205","5040","","MSDIAL_ST 27:1;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;NYGZRACMHCXYBR-IHDWIWDKNA-N;C55H92O7",0,0,0,"11.29205","11.59205","5040","","MSDIAL_ST 27:1;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;NYGZRACMHCXYBR-IHDWIWDKNA-N;C55H92O7",0,0,0,"11.29205","11.59205","5040","","MSDIAL_ST 27:1;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;NYGZRACMHCXYBR-IHDWIWDKNA-N;C55H92O7",0,0,0,"11.29205","11.59205","5040","","MSDIAL_ST 27:1;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;NYGZRACMHCXYBR-IHDWIWDKNA-N;C55H92O7",0,0,0,"11.29205","11.59205","5040","","MSDIAL_ST 27:1;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;NYGZRACMHCXYBR-IHDWIWDKNA-N;C55H92O7","882.71813","369.3516","882.7181","11.29205","11.59205","5040"
"","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.7693263888889","12.0693263888889","7661","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.7693263888889","12.0693263888889","7661","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.7693263888889","12.0693263888889","7661","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.7693263888889","12.0693263888889","7661","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7",0,0,0,"11.7693263888889","12.0693263888889","7661","","MSDIAL_ST 27:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCCC(C)C)C(O)C(O)C1O;IKPXNVPRGZUMSK-UHFFFAOYNA-N;C56H100O7","902.78073","369.3516","902.7807","11.7693263888889","12.0693263888889","7661"
